,index,label,area,time,v,rep,condition,id
2069,0,3,25371,65,4,1,3.5 Hypoxia,3_4_1
2070,1,4,8997,65,4,1,3.5 Hypoxia,4_4_1
2071,2,5,921,65,4,1,3.5 Hypoxia,5_4_1
2072,3,6,6067,65,4,1,3.5 Hypoxia,6_4_1
2073,0,3,26850,66,4,1,3.5 Hypoxia,3_4_1
2074,1,4,9234,66,4,1,3.5 Hypoxia,4_4_1
2075,2,5,925,66,4,1,3.5 Hypoxia,5_4_1
2076,3,6,6476,66,4,1,3.5 Hypoxia,6_4_1
2077,0,3,28347,67,4,1,3.5 Hypoxia,3_4_1
2078,1,4,9961,67,4,1,3.5 Hypoxia,4_4_1
2079,2,5,912,67,4,1,3.5 Hypoxia,5_4_1
2080,3,6,6929,67,4,1,3.5 Hypoxia,6_4_1
2081,0,3,29475,68,4,1,3.5 Hypoxia,3_4_1
2082,1,4,10492,68,4,1,3.5 Hypoxia,4_4_1
2083,2,5,920,68,4,1,3.5 Hypoxia,5_4_1
2084,3,6,7247,68,4,1,3.5 Hypoxia,6_4_1
2085,0,3,31103,69,4,1,3.5 Hypoxia,3_4_1
2086,1,4,11478,69,4,1,3.5 Hypoxia,4_4_1
2087,2,5,932,69,4,1,3.5 Hypoxia,5_4_1
2088,3,6,7819,69,4,1,3.5 Hypoxia,6_4_1
2089,0,3,32484,70,4,1,3.5 Hypoxia,3_4_1
2090,1,4,11860,70,4,1,3.5 Hypoxia,4_4_1
2091,2,5,911,70,4,1,3.5 Hypoxia,5_4_1
2092,3,6,8172,70,4,1,3.5 Hypoxia,6_4_1
2093,0,3,34527,71,4,1,3.5 Hypoxia,3_4_1
2094,1,4,12489,71,4,1,3.5 Hypoxia,4_4_1
2095,2,5,909,71,4,1,3.5 Hypoxia,5_4_1
2096,3,6,8643,71,4,1,3.5 Hypoxia,6_4_1
2097,0,3,36460,72,4,1,3.5 Hypoxia,3_4_1
2098,1,4,13070,72,4,1,3.5 Hypoxia,4_4_1
2099,2,5,909,72,4,1,3.5 Hypoxia,5_4_1
2100,3,6,9090,72,4,1,3.5 Hypoxia,6_4_1
2101,0,3,39047,73,4,1,3.5 Hypoxia,3_4_1
2102,1,4,13791,73,4,1,3.5 Hypoxia,4_4_1
2103,2,5,910,73,4,1,3.5 Hypoxia,5_4_1
2104,3,6,9954,73,4,1,3.5 Hypoxia,6_4_1
2105,0,3,41059,74,4,1,3.5 Hypoxia,3_4_1
2106,1,4,14515,74,4,1,3.5 Hypoxia,4_4_1
2107,2,5,906,74,4,1,3.5 Hypoxia,5_4_1
2108,3,6,10288,74,4,1,3.5 Hypoxia,6_4_1
2109,0,3,43765,75,4,1,3.5 Hypoxia,3_4_1
2110,1,4,15342,75,4,1,3.5 Hypoxia,4_4_1
2111,2,5,959,75,4,1,3.5 Hypoxia,5_4_1
2112,3,6,11122,75,4,1,3.5 Hypoxia,6_4_1
2113,0,3,45558,76,4,1,3.5 Hypoxia,3_4_1
2114,1,4,15976,76,4,1,3.5 Hypoxia,4_4_1
2115,2,5,904,76,4,1,3.5 Hypoxia,5_4_1
2116,3,6,11600,76,4,1,3.5 Hypoxia,6_4_1
2117,0,3,48499,77,4,1,3.5 Hypoxia,3_4_1
2118,1,4,16849,77,4,1,3.5 Hypoxia,4_4_1
2119,2,5,910,77,4,1,3.5 Hypoxia,5_4_1
2120,3,6,11846,77,4,1,3.5 Hypoxia,6_4_1
2121,0,3,50379,78,4,1,3.5 Hypoxia,3_4_1
2122,1,4,17705,78,4,1,3.5 Hypoxia,4_4_1
2123,2,5,900,78,4,1,3.5 Hypoxia,5_4_1
2124,3,6,12401,78,4,1,3.5 Hypoxia,6_4_1
2125,0,3,52331,79,4,1,3.5 Hypoxia,3_4_1
2126,1,4,18286,79,4,1,3.5 Hypoxia,4_4_1
2127,2,5,908,79,4,1,3.5 Hypoxia,5_4_1
2128,3,6,12620,79,4,1,3.5 Hypoxia,6_4_1
2129,0,3,55073,80,4,1,3.5 Hypoxia,3_4_1
2130,1,4,19592,80,4,1,3.5 Hypoxia,4_4_1
2131,2,5,909,80,4,1,3.5 Hypoxia,5_4_1
2132,3,6,13820,80,4,1,3.5 Hypoxia,6_4_1
2133,0,3,57799,81,4,1,3.5 Hypoxia,3_4_1
2134,1,4,20881,81,4,1,3.5 Hypoxia,4_4_1
2135,2,5,928,81,4,1,3.5 Hypoxia,5_4_1
2136,3,6,15053,81,4,1,3.5 Hypoxia,6_4_1
2137,0,3,60261,82,4,1,3.5 Hypoxia,3_4_1
2138,1,4,22535,82,4,1,3.5 Hypoxia,4_4_1
2139,2,5,897,82,4,1,3.5 Hypoxia,5_4_1
2140,3,6,15900,82,4,1,3.5 Hypoxia,6_4_1
2141,0,3,63725,83,4,1,3.5 Hypoxia,3_4_1
2142,1,4,24171,83,4,1,3.5 Hypoxia,4_4_1
2143,2,5,905,83,4,1,3.5 Hypoxia,5_4_1
2144,3,6,16397,83,4,1,3.5 Hypoxia,6_4_1
2145,0,3,67187,84,4,1,3.5 Hypoxia,3_4_1
2146,1,4,25366,84,4,1,3.5 Hypoxia,4_4_1
2147,2,5,897,84,4,1,3.5 Hypoxia,5_4_1
2148,3,6,16831,84,4,1,3.5 Hypoxia,6_4_1
2149,0,3,70953,85,4,1,3.5 Hypoxia,3_4_1
2150,1,4,26623,85,4,1,3.5 Hypoxia,4_4_1
2151,2,5,889,85,4,1,3.5 Hypoxia,5_4_1
2152,3,6,17221,85,4,1,3.5 Hypoxia,6_4_1
2153,0,3,74652,86,4,1,3.5 Hypoxia,3_4_1
2154,1,4,28014,86,4,1,3.5 Hypoxia,4_4_1
2155,2,5,900,86,4,1,3.5 Hypoxia,5_4_1
2156,3,6,17504,86,4,1,3.5 Hypoxia,6_4_1
2157,0,3,78977,87,4,1,3.5 Hypoxia,3_4_1
2158,1,4,29334,87,4,1,3.5 Hypoxia,4_4_1
2159,2,5,896,87,4,1,3.5 Hypoxia,5_4_1
2160,3,6,18675,87,4,1,3.5 Hypoxia,6_4_1
2161,0,3,82287,88,4,1,3.5 Hypoxia,3_4_1
2162,1,4,30677,88,4,1,3.5 Hypoxia,4_4_1
2163,2,5,897,88,4,1,3.5 Hypoxia,5_4_1
2164,3,6,19257,88,4,1,3.5 Hypoxia,6_4_1
2165,0,3,85932,89,4,1,3.5 Hypoxia,3_4_1
2166,1,4,31771,89,4,1,3.5 Hypoxia,4_4_1
2167,2,5,889,89,4,1,3.5 Hypoxia,5_4_1
2168,3,6,18989,89,4,1,3.5 Hypoxia,6_4_1
2169,0,3,90393,90,4,1,3.5 Hypoxia,3_4_1
2170,1,4,33616,90,4,1,3.5 Hypoxia,4_4_1
2171,2,5,894,90,4,1,3.5 Hypoxia,5_4_1
2172,3,6,19942,90,4,1,3.5 Hypoxia,6_4_1
2173,0,3,95471,91,4,1,3.5 Hypoxia,3_4_1
2174,1,4,34984,91,4,1,3.5 Hypoxia,4_4_1
2175,2,5,889,91,4,1,3.5 Hypoxia,5_4_1
2176,3,6,22364,91,4,1,3.5 Hypoxia,6_4_1
2177,0,3,100935,92,4,1,3.5 Hypoxia,3_4_1
2178,1,5,891,92,4,1,3.5 Hypoxia,5_4_1
2179,2,6,23024,92,4,1,3.5 Hypoxia,6_4_1
2180,0,3,105656,93,4,1,3.5 Hypoxia,3_4_1
2181,1,5,895,93,4,1,3.5 Hypoxia,5_4_1
2182,2,6,24127,93,4,1,3.5 Hypoxia,6_4_1
2183,0,3,111003,94,4,1,3.5 Hypoxia,3_4_1
2184,1,5,887,94,4,1,3.5 Hypoxia,5_4_1
2185,2,6,25030,94,4,1,3.5 Hypoxia,6_4_1
2186,0,5,883,95,4,1,3.5 Hypoxia,5_4_1
2187,1,6,26271,95,4,1,3.5 Hypoxia,6_4_1
2188,0,5,883,96,4,1,3.5 Hypoxia,5_4_1
2189,1,6,27713,96,4,1,3.5 Hypoxia,6_4_1
2190,0,6,30429,97,4,1,3.5 Hypoxia,6_4_1
2191,0,6,32327,98,4,1,3.5 Hypoxia,6_4_1
2192,0,6,34748,99,4,1,3.5 Hypoxia,6_4_1
2193,0,6,37383,100,4,1,3.5 Hypoxia,6_4_1
2194,0,6,38938,101,4,1,3.5 Hypoxia,6_4_1
2195,0,6,40011,102,4,1,3.5 Hypoxia,6_4_1
2196,0,6,43038,103,4,1,3.5 Hypoxia,6_4_1
2197,0,6,44596,104,4,1,3.5 Hypoxia,6_4_1
2198,0,6,45936,105,4,1,3.5 Hypoxia,6_4_1
2199,0,6,51337,107,4,1,3.5 Hypoxia,6_4_1
2200,0,6,53330,108,4,1,3.5 Hypoxia,6_4_1
2201,0,6,56466,109,4,1,3.5 Hypoxia,6_4_1
2202,0,6,59142,110,4,1,3.5 Hypoxia,6_4_1
2203,0,6,61899,111,4,1,3.5 Hypoxia,6_4_1
2204,0,6,63140,112,4,1,3.5 Hypoxia,6_4_1
2205,0,6,66308,113,4,1,3.5 Hypoxia,6_4_1
2206,0,6,69273,114,4,1,3.5 Hypoxia,6_4_1
2207,0,6,70474,115,4,1,3.5 Hypoxia,6_4_1
2208,0,1,346,0,5,1,3.5 Hypoxia,1_5_1
2209,1,2,444,0,5,1,3.5 Hypoxia,2_5_1
2210,2,3,931,0,5,1,3.5 Hypoxia,3_5_1
2211,3,4,342,0,5,1,3.5 Hypoxia,4_5_1
2212,4,5,653,0,5,1,3.5 Hypoxia,5_5_1
2213,5,6,538,0,5,1,3.5 Hypoxia,6_5_1
2214,6,7,466,0,5,1,3.5 Hypoxia,7_5_1
2215,7,8,536,0,5,1,3.5 Hypoxia,8_5_1
2216,0,1,392,1,5,1,3.5 Hypoxia,1_5_1
2217,1,2,492,1,5,1,3.5 Hypoxia,2_5_1
2218,2,3,988,1,5,1,3.5 Hypoxia,3_5_1
2219,3,4,358,1,5,1,3.5 Hypoxia,4_5_1
2220,4,5,702,1,5,1,3.5 Hypoxia,5_5_1
2221,5,6,607,1,5,1,3.5 Hypoxia,6_5_1
2222,6,7,497,1,5,1,3.5 Hypoxia,7_5_1
2223,7,8,614,1,5,1,3.5 Hypoxia,8_5_1
2224,0,1,414,2,5,1,3.5 Hypoxia,1_5_1
2225,1,2,521,2,5,1,3.5 Hypoxia,2_5_1
2226,2,3,1045,2,5,1,3.5 Hypoxia,3_5_1
2227,3,4,367,2,5,1,3.5 Hypoxia,4_5_1
2228,4,5,717,2,5,1,3.5 Hypoxia,5_5_1
2229,5,6,647,2,5,1,3.5 Hypoxia,6_5_1
2230,6,7,524,2,5,1,3.5 Hypoxia,7_5_1
2231,7,8,668,2,5,1,3.5 Hypoxia,8_5_1
2232,0,1,425,3,5,1,3.5 Hypoxia,1_5_1
2233,1,2,530,3,5,1,3.5 Hypoxia,2_5_1
2234,2,3,1062,3,5,1,3.5 Hypoxia,3_5_1
2235,3,4,370,3,5,1,3.5 Hypoxia,4_5_1
2236,4,5,736,3,5,1,3.5 Hypoxia,5_5_1
2237,5,6,672,3,5,1,3.5 Hypoxia,6_5_1
2238,6,7,533,3,5,1,3.5 Hypoxia,7_5_1
2239,7,8,694,3,5,1,3.5 Hypoxia,8_5_1
2240,0,1,440,4,5,1,3.5 Hypoxia,1_5_1
2241,1,2,560,4,5,1,3.5 Hypoxia,2_5_1
2242,2,3,1092,4,5,1,3.5 Hypoxia,3_5_1
2243,3,4,380,4,5,1,3.5 Hypoxia,4_5_1
2244,4,5,758,4,5,1,3.5 Hypoxia,5_5_1
2245,5,6,700,4,5,1,3.5 Hypoxia,6_5_1
2246,6,7,549,4,5,1,3.5 Hypoxia,7_5_1
2247,7,8,743,4,5,1,3.5 Hypoxia,8_5_1
2248,0,1,442,5,5,1,3.5 Hypoxia,1_5_1
2249,1,2,555,5,5,1,3.5 Hypoxia,2_5_1
2250,2,3,1127,5,5,1,3.5 Hypoxia,3_5_1
2251,3,4,377,5,5,1,3.5 Hypoxia,4_5_1
2252,4,5,751,5,5,1,3.5 Hypoxia,5_5_1
2253,5,6,722,5,5,1,3.5 Hypoxia,6_5_1
2254,6,7,557,5,5,1,3.5 Hypoxia,7_5_1
2255,7,8,762,5,5,1,3.5 Hypoxia,8_5_1
2256,0,1,457,6,5,1,3.5 Hypoxia,1_5_1
2257,1,2,559,6,5,1,3.5 Hypoxia,2_5_1
2258,2,3,1133,6,5,1,3.5 Hypoxia,3_5_1
2259,3,4,386,6,5,1,3.5 Hypoxia,4_5_1
2260,4,5,763,6,5,1,3.5 Hypoxia,5_5_1
2261,5,6,722,6,5,1,3.5 Hypoxia,6_5_1
2262,6,7,555,6,5,1,3.5 Hypoxia,7_5_1
2263,7,8,772,6,5,1,3.5 Hypoxia,8_5_1
2264,0,1,476,7,5,1,3.5 Hypoxia,1_5_1
2265,1,2,578,7,5,1,3.5 Hypoxia,2_5_1
2266,2,3,1161,7,5,1,3.5 Hypoxia,3_5_1
2267,3,4,388,7,5,1,3.5 Hypoxia,4_5_1
2268,4,5,783,7,5,1,3.5 Hypoxia,5_5_1
2269,5,6,743,7,5,1,3.5 Hypoxia,6_5_1
2270,6,7,580,7,5,1,3.5 Hypoxia,7_5_1
2271,7,8,799,7,5,1,3.5 Hypoxia,8_5_1
2272,0,1,485,8,5,1,3.5 Hypoxia,1_5_1
2273,1,2,576,8,5,1,3.5 Hypoxia,2_5_1
2274,2,3,1159,8,5,1,3.5 Hypoxia,3_5_1
2275,3,4,388,8,5,1,3.5 Hypoxia,4_5_1
2276,4,5,786,8,5,1,3.5 Hypoxia,5_5_1
2277,5,6,743,8,5,1,3.5 Hypoxia,6_5_1
2278,6,7,582,8,5,1,3.5 Hypoxia,7_5_1
2279,7,8,788,8,5,1,3.5 Hypoxia,8_5_1
2280,0,1,510,9,5,1,3.5 Hypoxia,1_5_1
2281,1,2,597,9,5,1,3.5 Hypoxia,2_5_1
2282,2,3,1166,9,5,1,3.5 Hypoxia,3_5_1
2283,3,4,399,9,5,1,3.5 Hypoxia,4_5_1
2284,4,5,793,9,5,1,3.5 Hypoxia,5_5_1
2285,5,6,760,9,5,1,3.5 Hypoxia,6_5_1
2286,6,7,581,9,5,1,3.5 Hypoxia,7_5_1
2287,7,8,824,9,5,1,3.5 Hypoxia,8_5_1
2288,0,1,532,10,5,1,3.5 Hypoxia,1_5_1
2289,1,2,586,10,5,1,3.5 Hypoxia,2_5_1
2290,2,3,1187,10,5,1,3.5 Hypoxia,3_5_1
2291,3,4,393,10,5,1,3.5 Hypoxia,4_5_1
2292,4,5,813,10,5,1,3.5 Hypoxia,5_5_1
2293,5,6,766,10,5,1,3.5 Hypoxia,6_5_1
2294,6,7,582,10,5,1,3.5 Hypoxia,7_5_1
2295,7,8,801,10,5,1,3.5 Hypoxia,8_5_1
2296,0,1,551,11,5,1,3.5 Hypoxia,1_5_1
2297,1,2,593,11,5,1,3.5 Hypoxia,2_5_1
2298,2,3,1237,11,5,1,3.5 Hypoxia,3_5_1
2299,3,4,395,11,5,1,3.5 Hypoxia,4_5_1
2300,4,5,834,11,5,1,3.5 Hypoxia,5_5_1
2301,5,6,776,11,5,1,3.5 Hypoxia,6_5_1
2302,6,7,592,11,5,1,3.5 Hypoxia,7_5_1
2303,7,8,830,11,5,1,3.5 Hypoxia,8_5_1
2304,0,1,561,12,5,1,3.5 Hypoxia,1_5_1
2305,1,2,590,12,5,1,3.5 Hypoxia,2_5_1
2306,2,3,1243,12,5,1,3.5 Hypoxia,3_5_1
2307,3,4,394,12,5,1,3.5 Hypoxia,4_5_1
2308,4,5,841,12,5,1,3.5 Hypoxia,5_5_1
2309,5,6,772,12,5,1,3.5 Hypoxia,6_5_1
2310,6,7,591,12,5,1,3.5 Hypoxia,7_5_1
2311,7,8,822,12,5,1,3.5 Hypoxia,8_5_1
2312,0,1,585,13,5,1,3.5 Hypoxia,1_5_1
2313,1,2,603,13,5,1,3.5 Hypoxia,2_5_1
2314,2,3,1265,13,5,1,3.5 Hypoxia,3_5_1
2315,3,4,398,13,5,1,3.5 Hypoxia,4_5_1
2316,4,5,863,13,5,1,3.5 Hypoxia,5_5_1
2317,5,6,779,13,5,1,3.5 Hypoxia,6_5_1
2318,6,7,592,13,5,1,3.5 Hypoxia,7_5_1
2319,7,8,884,13,5,1,3.5 Hypoxia,8_5_1
2320,0,1,625,14,5,1,3.5 Hypoxia,1_5_1
2321,1,2,615,14,5,1,3.5 Hypoxia,2_5_1
2322,2,3,1318,14,5,1,3.5 Hypoxia,3_5_1
2323,3,4,408,14,5,1,3.5 Hypoxia,4_5_1
2324,4,5,940,14,5,1,3.5 Hypoxia,5_5_1
2325,5,6,813,14,5,1,3.5 Hypoxia,6_5_1
2326,6,7,597,14,5,1,3.5 Hypoxia,7_5_1
2327,7,8,915,14,5,1,3.5 Hypoxia,8_5_1
2328,0,1,685,15,5,1,3.5 Hypoxia,1_5_1
2329,1,2,637,15,5,1,3.5 Hypoxia,2_5_1
2330,2,3,1404,15,5,1,3.5 Hypoxia,3_5_1
2331,3,4,420,15,5,1,3.5 Hypoxia,4_5_1
2332,4,5,995,15,5,1,3.5 Hypoxia,5_5_1
2333,5,6,858,15,5,1,3.5 Hypoxia,6_5_1
2334,6,7,620,15,5,1,3.5 Hypoxia,7_5_1
2335,7,8,950,15,5,1,3.5 Hypoxia,8_5_1
2336,0,1,711,16,5,1,3.5 Hypoxia,1_5_1
2337,1,2,638,16,5,1,3.5 Hypoxia,2_5_1
2338,2,3,1470,16,5,1,3.5 Hypoxia,3_5_1
2339,3,4,405,16,5,1,3.5 Hypoxia,4_5_1
2340,4,5,1049,16,5,1,3.5 Hypoxia,5_5_1
2341,5,6,867,16,5,1,3.5 Hypoxia,6_5_1
2342,6,7,623,16,5,1,3.5 Hypoxia,7_5_1
2343,7,8,983,16,5,1,3.5 Hypoxia,8_5_1
2344,0,1,742,17,5,1,3.5 Hypoxia,1_5_1
2345,1,2,646,17,5,1,3.5 Hypoxia,2_5_1
2346,2,3,1546,17,5,1,3.5 Hypoxia,3_5_1
2347,3,4,403,17,5,1,3.5 Hypoxia,4_5_1
2348,4,5,1117,17,5,1,3.5 Hypoxia,5_5_1
2349,5,6,928,17,5,1,3.5 Hypoxia,6_5_1
2350,6,7,629,17,5,1,3.5 Hypoxia,7_5_1
2351,7,8,980,17,5,1,3.5 Hypoxia,8_5_1
2352,0,1,798,18,5,1,3.5 Hypoxia,1_5_1
2353,1,2,682,18,5,1,3.5 Hypoxia,2_5_1
2354,2,3,1642,18,5,1,3.5 Hypoxia,3_5_1
2355,3,4,420,18,5,1,3.5 Hypoxia,4_5_1
2356,4,5,1199,18,5,1,3.5 Hypoxia,5_5_1
2357,5,6,956,18,5,1,3.5 Hypoxia,6_5_1
2358,6,7,650,18,5,1,3.5 Hypoxia,7_5_1
2359,7,8,1056,18,5,1,3.5 Hypoxia,8_5_1
2360,0,1,886,19,5,1,3.5 Hypoxia,1_5_1
2361,1,2,709,19,5,1,3.5 Hypoxia,2_5_1
2362,2,3,1737,19,5,1,3.5 Hypoxia,3_5_1
2363,3,4,430,19,5,1,3.5 Hypoxia,4_5_1
2364,4,5,1302,19,5,1,3.5 Hypoxia,5_5_1
2365,5,6,1018,19,5,1,3.5 Hypoxia,6_5_1
2366,6,7,689,19,5,1,3.5 Hypoxia,7_5_1
2367,7,8,1146,19,5,1,3.5 Hypoxia,8_5_1
2368,0,1,933,20,5,1,3.5 Hypoxia,1_5_1
2369,1,2,711,20,5,1,3.5 Hypoxia,2_5_1
2370,2,3,1782,20,5,1,3.5 Hypoxia,3_5_1
2371,3,4,422,20,5,1,3.5 Hypoxia,4_5_1
2372,4,5,1348,20,5,1,3.5 Hypoxia,5_5_1
2373,5,6,1028,20,5,1,3.5 Hypoxia,6_5_1
2374,6,7,714,20,5,1,3.5 Hypoxia,7_5_1
2375,7,8,1152,20,5,1,3.5 Hypoxia,8_5_1
2376,0,1,977,21,5,1,3.5 Hypoxia,1_5_1
2377,1,2,733,21,5,1,3.5 Hypoxia,2_5_1
2378,2,3,1851,21,5,1,3.5 Hypoxia,3_5_1
2379,3,4,429,21,5,1,3.5 Hypoxia,4_5_1
2380,4,5,1431,21,5,1,3.5 Hypoxia,5_5_1
2381,5,6,1066,21,5,1,3.5 Hypoxia,6_5_1
2382,6,7,726,21,5,1,3.5 Hypoxia,7_5_1
2383,7,8,1175,21,5,1,3.5 Hypoxia,8_5_1
2384,0,1,1075,22,5,1,3.5 Hypoxia,1_5_1
2385,1,2,790,22,5,1,3.5 Hypoxia,2_5_1
2386,2,3,2184,22,5,1,3.5 Hypoxia,3_5_1
2387,3,4,422,22,5,1,3.5 Hypoxia,4_5_1
2388,4,5,1503,22,5,1,3.5 Hypoxia,5_5_1
2389,5,6,1106,22,5,1,3.5 Hypoxia,6_5_1
2390,6,7,765,22,5,1,3.5 Hypoxia,7_5_1
2391,7,8,1261,22,5,1,3.5 Hypoxia,8_5_1
2392,0,1,1141,23,5,1,3.5 Hypoxia,1_5_1
2393,1,2,840,23,5,1,3.5 Hypoxia,2_5_1
2394,2,3,2260,23,5,1,3.5 Hypoxia,3_5_1
2395,3,4,423,23,5,1,3.5 Hypoxia,4_5_1
2396,4,5,1590,23,5,1,3.5 Hypoxia,5_5_1
2397,5,6,1157,23,5,1,3.5 Hypoxia,6_5_1
2398,6,7,797,23,5,1,3.5 Hypoxia,7_5_1
2399,7,8,1329,23,5,1,3.5 Hypoxia,8_5_1
2400,0,1,1956,24,5,1,3.5 Hypoxia,1_5_1
2401,1,2,897,24,5,1,3.5 Hypoxia,2_5_1
2402,2,3,2457,24,5,1,3.5 Hypoxia,3_5_1
2403,3,4,446,24,5,1,3.5 Hypoxia,4_5_1
2404,4,5,1767,24,5,1,3.5 Hypoxia,5_5_1
2405,5,6,1243,24,5,1,3.5 Hypoxia,6_5_1
2406,6,7,855,24,5,1,3.5 Hypoxia,7_5_1
2407,7,8,1476,24,5,1,3.5 Hypoxia,8_5_1
2408,0,1,2774,25,5,1,3.5 Hypoxia,1_5_1
2409,1,2,923,25,5,1,3.5 Hypoxia,2_5_1
2410,2,3,2655,25,5,1,3.5 Hypoxia,3_5_1
2411,3,4,438,25,5,1,3.5 Hypoxia,4_5_1
2412,4,5,1997,25,5,1,3.5 Hypoxia,5_5_1
2413,5,6,1225,25,5,1,3.5 Hypoxia,6_5_1
2414,6,7,880,25,5,1,3.5 Hypoxia,7_5_1
2415,7,8,1504,25,5,1,3.5 Hypoxia,8_5_1
2416,0,1,3279,26,5,1,3.5 Hypoxia,1_5_1
2417,1,2,952,26,5,1,3.5 Hypoxia,2_5_1
2418,2,3,2948,26,5,1,3.5 Hypoxia,3_5_1
2419,3,4,454,26,5,1,3.5 Hypoxia,4_5_1
2420,4,5,2202,26,5,1,3.5 Hypoxia,5_5_1
2421,5,6,1343,26,5,1,3.5 Hypoxia,6_5_1
2422,6,7,951,26,5,1,3.5 Hypoxia,7_5_1
2423,7,8,1687,26,5,1,3.5 Hypoxia,8_5_1
2424,0,1,3186,27,5,1,3.5 Hypoxia,1_5_1
2425,1,2,973,27,5,1,3.5 Hypoxia,2_5_1
2426,2,3,3257,27,5,1,3.5 Hypoxia,3_5_1
2427,3,4,438,27,5,1,3.5 Hypoxia,4_5_1
2428,4,5,2294,27,5,1,3.5 Hypoxia,5_5_1
2429,5,6,1374,27,5,1,3.5 Hypoxia,6_5_1
2430,6,7,955,27,5,1,3.5 Hypoxia,7_5_1
2431,7,8,1830,27,5,1,3.5 Hypoxia,8_5_1
2432,0,1,2699,28,5,1,3.5 Hypoxia,1_5_1
2433,1,2,1031,28,5,1,3.5 Hypoxia,2_5_1
2434,2,3,3410,28,5,1,3.5 Hypoxia,3_5_1
2435,3,4,440,28,5,1,3.5 Hypoxia,4_5_1
2436,4,5,2503,28,5,1,3.5 Hypoxia,5_5_1
2437,5,6,1376,28,5,1,3.5 Hypoxia,6_5_1
2438,6,7,1009,28,5,1,3.5 Hypoxia,7_5_1
2439,7,8,1900,28,5,1,3.5 Hypoxia,8_5_1
2440,0,1,4125,29,5,1,3.5 Hypoxia,1_5_1
2441,1,2,1111,29,5,1,3.5 Hypoxia,2_5_1
2442,2,3,3663,29,5,1,3.5 Hypoxia,3_5_1
2443,3,4,449,29,5,1,3.5 Hypoxia,4_5_1
2444,4,5,2689,29,5,1,3.5 Hypoxia,5_5_1
2445,5,6,1462,29,5,1,3.5 Hypoxia,6_5_1
2446,6,7,981,29,5,1,3.5 Hypoxia,7_5_1
2447,7,8,2019,29,5,1,3.5 Hypoxia,8_5_1
2448,0,1,3116,30,5,1,3.5 Hypoxia,1_5_1
2449,1,2,1255,30,5,1,3.5 Hypoxia,2_5_1
2450,2,3,4011,30,5,1,3.5 Hypoxia,3_5_1
2451,3,4,451,30,5,1,3.5 Hypoxia,4_5_1
2452,4,5,2947,30,5,1,3.5 Hypoxia,5_5_1
2453,5,6,1723,30,5,1,3.5 Hypoxia,6_5_1
2454,6,7,1048,30,5,1,3.5 Hypoxia,7_5_1
2455,7,8,2241,30,5,1,3.5 Hypoxia,8_5_1
2456,0,1,4487,31,5,1,3.5 Hypoxia,1_5_1
2457,1,2,1390,31,5,1,3.5 Hypoxia,2_5_1
2458,2,3,4016,31,5,1,3.5 Hypoxia,3_5_1
2459,3,4,441,31,5,1,3.5 Hypoxia,4_5_1
2460,4,5,3074,31,5,1,3.5 Hypoxia,5_5_1
2461,5,6,1833,31,5,1,3.5 Hypoxia,6_5_1
2462,6,7,1089,31,5,1,3.5 Hypoxia,7_5_1
2463,7,8,2067,31,5,1,3.5 Hypoxia,8_5_1
2464,0,1,4601,32,5,1,3.5 Hypoxia,1_5_1
2465,1,2,1519,32,5,1,3.5 Hypoxia,2_5_1
2466,2,3,4456,32,5,1,3.5 Hypoxia,3_5_1
2467,3,4,459,32,5,1,3.5 Hypoxia,4_5_1
2468,4,5,3396,32,5,1,3.5 Hypoxia,5_5_1
2469,5,6,2130,32,5,1,3.5 Hypoxia,6_5_1
2470,6,7,1187,32,5,1,3.5 Hypoxia,7_5_1
2471,7,8,2649,32,5,1,3.5 Hypoxia,8_5_1
2472,0,1,4974,33,5,1,3.5 Hypoxia,1_5_1
2473,1,2,1556,33,5,1,3.5 Hypoxia,2_5_1
2474,2,3,5016,33,5,1,3.5 Hypoxia,3_5_1
2475,3,4,451,33,5,1,3.5 Hypoxia,4_5_1
2476,4,5,3626,33,5,1,3.5 Hypoxia,5_5_1
2477,5,6,2255,33,5,1,3.5 Hypoxia,6_5_1
2478,6,7,1235,33,5,1,3.5 Hypoxia,7_5_1
2479,7,8,2596,33,5,1,3.5 Hypoxia,8_5_1
2480,0,1,5648,34,5,1,3.5 Hypoxia,1_5_1
2481,1,2,1602,34,5,1,3.5 Hypoxia,2_5_1
2482,2,3,5453,34,5,1,3.5 Hypoxia,3_5_1
2483,3,4,449,34,5,1,3.5 Hypoxia,4_5_1
2484,4,5,3847,34,5,1,3.5 Hypoxia,5_5_1
2485,5,6,2542,34,5,1,3.5 Hypoxia,6_5_1
2486,6,7,1324,34,5,1,3.5 Hypoxia,7_5_1
2487,7,8,2993,34,5,1,3.5 Hypoxia,8_5_1
2488,0,1,5965,35,5,1,3.5 Hypoxia,1_5_1
2489,1,2,1675,35,5,1,3.5 Hypoxia,2_5_1
2490,2,3,5772,35,5,1,3.5 Hypoxia,3_5_1
2491,3,4,461,35,5,1,3.5 Hypoxia,4_5_1
2492,4,5,4222,35,5,1,3.5 Hypoxia,5_5_1
2493,5,6,2672,35,5,1,3.5 Hypoxia,6_5_1
2494,6,7,1443,35,5,1,3.5 Hypoxia,7_5_1
2495,7,8,3022,35,5,1,3.5 Hypoxia,8_5_1
2496,0,2,1705,36,5,1,3.5 Hypoxia,2_5_1
2497,1,4,449,36,5,1,3.5 Hypoxia,4_5_1
